id,category,description,carbohydrate,kilocalories,protein,fat,carb_percentage,protein_percentage,fat_percentage,original_category,generic_category,nutritional_score
8013,CEREALS RTE,"CEREALS RTE,GENERAL MILLS,CHEERIOS",74.7,367,11.3,5.9,75.24553009317552,11.382523293880634,13.37194661294384,CEREALS RTE,cereals,97.79999999999998
8023,CEREALS RTE,"CEREALS RTE,KELLOGG,KELLOGG'S CRACKLIN' OAT BRAN",71.8,402,8.0,13.9,64.6410083277065,7.202340760747243,28.15665091154625,CEREALS RTE,cereals,107.59999999999998
8028,CEREALS RTE,"CEREALS RTE,KELLOGG'S ALL-BRAN COMPLETE WHEAT FLAKES",79.0,318,10.0,2.0,84.49197860962568,10.6951871657754,4.81283422459893,CEREALS RTE,cereals,92.99999999999999
8037,CEREALS RTE,"CEREALS RTE,GRANOLA,HOMEMADE",53.2,489,14.8,24.1,43.52628349355697,12.108815708733893,44.36490079770915,CEREALS RTE,cereals,116.19999999999996
8045,CEREALS RTE,"CEREALS RTE,GENERAL MILLS,HONEY NUT CHEERIOS",77.3,393,10.7,5.4,77.18422366450324,10.683974038941589,12.131802296555168,CEREALS RTE,cereals,98.79999999999998
8049,CEREALS RTE,"CEREALS RTE,QUAKER,QUAKER OAT LIFE,PLN",77.8,373,9.9,4.4,79.71311475409834,10.14344262295082,10.14344262295082,CEREALS RTE,cereals,96.49999999999999
8053,CEREALS RTE,"CEREALS RTE,BRAN,MALTED FLR,SINGLE BRAND",78.2,287,12.7,2.1,81.77777777777779,13.281045751633986,4.941176470588236,CEREALS RTE,cereals,95.1
8054,CEREALS RTE,"CEREALS RTE,QUAKER,100% NAT GRANOLA OATS & HONEY",72.6,429,10.4,12.9,64.80696273153313,9.283642044186566,25.909395224280296,CEREALS RTE,cereals,108.79999999999998
8060,CEREALS RTE,"CEREALS RTE,KELLOGG,KELLOGG'S RAISIN BRAN",77.4,322,8.6,2.2,85.1017042330951,9.455744914788344,5.442550852116548,CEREALS RTE,cereals,90.39999999999998
8061,CEREALS RTE,"CEREALS RTE,KRAFT,POST RAISIN BRAN CRL",76.8,317,9.3,2.5,83.72853638593622,10.139002452984466,6.132461161079314,CEREALS RTE,cereals,91.1
8067,CEREALS RTE,"CEREALS RTE,KELLOGG,KELLOGG'S SPL K",71.0,379,22.5,1.6,73.12049433573637,23.17198764160659,3.707518022657055,CEREALS RTE,cereals,96.69999999999999
8074,CEREALS RTE,"CEREALS RTE,RALSTON TASTEEOS",74.2,398,11.8,6.0,74.57286432160805,11.85929648241206,13.5678391959799,CEREALS RTE,cereals,98.0
8077,CEREALS RTE,"CEREALS RTE,GENERAL MILLS,WHL GRAIN TOTAL",77.2,333,6.7,1.7,88.00227985180963,7.637503562268452,4.360216585921915,CEREALS RTE,cereals,87.29999999999998
8084,CEREALS RTE,"CEREALS RTE,WHEAT GERM,TSTD,PLN",49.6,382,29.1,10.7,48.26076380442715,28.31427876429093,23.424957431281925,CEREALS RTE,cereals,100.1
8085,CEREALS RTE,"CEREALS RTE,QUAKER,KRETSCHMER HONEY CRUNCH WHEAT GERM",58.1,372,26.6,7.8,56.821515892420535,26.01466992665037,17.163814180929098,CEREALS RTE,cereals,100.3
8086,CEREALS RTE,"CEREALS RTE,GENERAL MILLS,FRENCH TOAST CRUNCH",77.5,438,6.2,10.9,71.6100716100716,5.728805728805728,22.66112266112266,CEREALS RTE,cereals,105.49999999999999
8090,CEREALS,"CEREALS,CORN GRITS,WHITE,REG & QUICK,ENR,DRY",79.6,371,8.8,1.2,87.37650933040615,9.659714599341385,2.96377607025247,CEREALS,cereals,90.79999999999998
8091,CEREALS,"CEREALS,CORN GRITS,WHITE,REG & QUICK,ENR,CKD W/ H2O,WO/ SALT",12.9,59,1.4,0.2,87.45762711864407,9.491525423728811,3.050847457627119,CEREALS,cereals,14.70000000000001
8092,CEREALS,"CEREALS,QUAKER,CORN GRITS,INST,PLN,DRY",78.8,342,8.4,1.0,88.09390721073225,9.390721073225263,2.5153717160424818,CEREALS,cereals,89.19999999999997
8093,CEREALS,"CEREALS,QUAKER,CORN GRITS,INST,PLN,PREP W/H2O",15.1,68,1.6,0.2,88.0466472303207,9.329446064139942,2.6239067055393592,CEREALS,cereals,17.10000000000001
8094,CEREALS,"CEREALS,QUAKER,CORN GRITS,INST,CHEDDAR CHS FLAVOR,DRY",73.1,366,8.4,6.0,76.94736842105263,8.842105263157896,14.210526315789473,CEREALS,cereals,93.49999999999997
8095,CEREALS,"CEREALS,QUAKER,CORN GRITS,INST,CHEDDAR CHS FLAVOR,PREP W/H2O",14.0,72,1.6,1.1,77.45504840940526,8.852005532503458,13.692946058091287,CEREALS,cereals,17.80000000000001
8096,CEREALS,"CEREALS,QUAKER,CORN GRITS,INST,W/IMITN BACON BITS,DRY",77.3,349,9.8,1.6,85.226019845645,10.804851157662624,3.9691289966923935,CEREALS,cereals,90.29999999999998
8097,CEREALS,"CEREALS,QUAKER,CRNGRIT,INST,CNTRYBCN(IMTATN BCN BIT)PRPW/H2O",14.6,69,1.9,0.3,85.00727802037845,11.06259097525473,3.930131004366812,CEREALS,cereals,17.100000000000016
8101,CEREALS,"CEREALS,CRM OF RICE,CKD W/H2O,WO/SALT",11.4,52,0.9,0.1,91.01796407185628,7.18562874251497,1.7964071856287425,CEREALS,cereals,12.500000000000007
8102,CEREALS,"CEREALS,CREAM OF WHEAT,REG,DRY",76.5,370,10.5,1.5,84.64730290456431,11.618257261410788,3.734439834024896,CEREALS,cereals,89.99999999999999
8103,CEREALS,"CEREALS,CREAM OF WHEAT,REG,CKD W/ H2O,WO/ SALT",11.0,52,1.5,0.2,84.94208494208495,11.583011583011585,3.474903474903475,CEREALS,cereals,12.900000000000013
8104,CEREALS,"CEREALS,CREAM OF WHEAT,QUICK,DRY",75.0,361,10.2,1.3,85.1063829787234,11.574468085106382,3.319148936170213,CEREALS,cereals,87.79999999999998
8105,CEREALS,"CEREALS,CREAM OF WHEAT,QUICK,CKD W/ H2O,WO/ SALT",11.2,54,1.5,0.2,85.17110266159696,11.40684410646388,3.4220532319391634,CEREALS,cereals,13.100000000000009
8106,CEREALS,"CEREALS,CREAM OF WHEAT,INST,DRY",75.5,366,10.6,1.4,84.593837535014,11.87675070028011,3.5294117647058822,CEREALS,cereals,88.89999999999998
8107,CEREALS,"CEREALS,CREAM OF WHEAT,INST,PREP W/ H2O,WO/ SALT",13.1,62,1.8,0.2,85.34201954397395,11.726384364820849,2.931596091205212,CEREALS,cereals,15.300000000000011
8108,CEREALS,"CEREALS,CREAM OF WHEAT,MIX'N EAT,PLN,DRY",75.6,361,9.7,1.2,85.9090909090909,11.022727272727272,3.068181818181818,CEREALS,cereals,87.69999999999999
8109,CEREALS,"CEREALS,CREAM OF WHEAT,MIX'N EAT,PLN,PREP W/ H2O",15.1,72,1.9,0.2,86.53295128939828,10.888252148997136,2.5787965616045847,CEREALS,cereals,17.400000000000013
8111,CEREALS,"CEREALS,CRM OF WHEAT,MIX'N EAT,APPL,BANANA&MAPLE FLAV,PREP",19.3,88,1.6,0.3,89.45538818076476,7.415990730011587,3.1286210892236377,CEREALS,cereals,21.50000000000001
8112,CEREALS,"CEREALS,FARINA,ENR,DRY",78.0,369,10.6,0.5,86.93229311786014,11.813875731401504,1.2538311507383673,CEREALS,cereals,89.6
8113,CEREALS,"CEREALS,FARINA,ENR,CKD W/ H2O,WO/ SALT",10.5,48,1.4,0.1,86.5979381443299,11.54639175257732,1.855670103092784,CEREALS,cereals,12.100000000000016
8114,CEREALS,"CEREALS,MALTEX,DRY",77.3,352,11.2,2.1,82.91767229820327,12.01394475730759,5.06838294448914,CEREALS,cereals,92.69999999999999
8115,CEREALS,"CEREALS,MALTEX,CKD W/ H2O,WO/ SALT",15.8,76,2.3,0.4,83.15789473684211,12.105263157894736,4.736842105263158,CEREALS,cereals,18.90000000000001
8116,CEREALS,"CEREALS,MALT-O-MEAL,PLN,DRY",75.6,361,11.8,1.3,83.6977580957653,13.063935787434266,3.238306116800444,CEREALS,cereals,90.0
8118,CEREALS,"CEREALS,MAYPO,DRY",72.0,385,13.2,5.3,74.13127413127413,13.590733590733588,12.277992277992276,CEREALS,cereals,95.79999999999998
8119,CEREALS,"CEREALS,MAYPO,CKD W/ H2O,WO/ SALT",13.3,71,2.4,1.0,74.09470752089136,13.370473537604454,12.534818941504176,CEREALS,cereals,17.700000000000017
8120,CEREALS,"CEREALS,OATS,REG & QUICK & INST,NOT FORT,DRY",67.7,379,13.2,6.5,70.87149960743261,13.818372153886417,15.310128238680973,CEREALS,cereals,93.89999999999999
8121,CEREALS,"CEREALS,OATS,REG & QUICK & INST,UNENR,CKD W/ H2O,WO/ SALT",12.0,71,2.5,1.5,67.13286713286713,13.986013986013988,18.88111888111888,CEREALS,cereals,17.50000000000001
8122,CEREALS,"CEREALS,OATS,INST,FORT,PLN,DRY",67.5,375,12.7,6.2,71.69410515135422,13.489113117365903,14.816781731279876,CEREALS,cereals,92.6
8123,CEREALS,"CEREALS,OATS,INST,FORT,PLN,PREP W/ H2O",11.7,68,2.4,1.4,67.82608695652173,13.91304347826087,18.26086956521739,CEREALS,cereals,16.900000000000013
8124,CEREALS,"CEREALS,QUAKER,INST OATMEAL,APPLS & CINN,DRY",77.9,365,8.0,4.4,81.3152400835073,8.35073068893528,10.33402922755741,CEREALS,cereals,94.69999999999999
8130,CEREALS,"CEREALS,QUAKER,INST OATMEAL,MAPLE & BROWN SUGAR,DRY",75.3,366,8.9,4.8,79.26315789473684,9.36842105263158,11.368421052631575,CEREALS,cereals,93.79999999999998
8134,CEREALS,"CEREALS,RALSTON,DRY",72.1,341,14.1,2.1,79.29612317844378,15.507286224910644,5.1965905966455885,CEREALS,cereals,90.39999999999998
8135,CEREALS,"CEREALS,RALSTON,CKD W/ H2O,WO/ SALT",11.2,53,2.2,0.3,79.57371225577265,15.630550621669627,4.795737122557727,CEREALS,cereals,14.000000000000014
8136,CEREALS,"CEREALS,ROMAN MEAL,PLN,DRY",72.0,322,14.4,2.2,78.81773399014777,15.763546798029555,5.41871921182266,CEREALS,cereals,90.79999999999998
8137,CEREALS,"CEREALS,ROMAN MEAL,PLN,CKD W/ H2O,WO/ SALT",13.7,61,2.7,0.4,79.19075144508672,15.606936416184974,5.202312138728325,CEREALS,cereals,17.200000000000014
8142,CEREALS,"CEREALS,WHEATENA,DRY",75.6,357,13.1,2.9,79.39091625098452,13.75689157259123,6.852192176424259,CEREALS,cereals,94.49999999999999
8143,CEREALS,"CEREALS,WHEATENA,CKD W/ H2O",11.8,56,2.0,0.5,79.06197654941374,13.400335008375208,7.537688442211055,CEREALS,cereals,14.800000000000011
8144,CEREALS,"CEREALS,WHL WHEAT HOT NAT CRL,DRY",75.2,342,11.2,2.0,82.72827282728272,12.32123212321232,4.950495049504951,CEREALS,cereals,90.39999999999999
8145,CEREALS,"CEREALS,WHL WHEAT HOT NAT CRL,CKD W/ H2O,WO/ SALT",13.7,62,2.0,0.4,82.53012048192771,12.048192771084338,5.421686746987953,CEREALS,cereals,16.500000000000007
8146,CEREALS RTE,"CEREALS RTE,QUAKER,QUAKER PUFFED WHEAT",76.4,366,16.3,2.1,78.41929689504748,16.730818578393638,4.849884526558893,CEREALS RTE,cereals,96.89999999999999
8147,CEREALS RTE,"CEREALS RTE,WHEAT,SHREDDED,PLN,SUGAR & SALT FREE",78.8,337,11.4,2.2,82.81660535995795,11.981082501313717,5.202312138728324,CEREALS RTE,cereals,94.59999999999997
8155,CEREALS,"CEREALS,ROMAN MEAL WITH OATS,CKD W/ H2O,WO/ SALT",14.2,71,3.0,0.8,74.73684210526315,15.789473684210526,9.473684210526317,CEREALS,cereals,18.80000000000001
8157,CEREALS RTE,"CEREALS RTE,WHEAT,PUFFED,FORT",79.6,364,14.7,1.2,82.06185567010309,15.154639175257731,2.783505154639175,CEREALS RTE,cereals,96.69999999999999
8163,CEREALS,"CEREALS,CORN GRITS,WHITE,REG,QUICK,UNENR,CKD W/ H2O,W/ SALT",13.0,60,1.4,0.2,87.54208754208754,9.427609427609427,3.0303030303030303,CEREALS,cereals,14.800000000000011
8168,CEREALS,"CEREALS,CREAM OF RICE,CKD W/ H2O,W/ SALT",11.5,52,0.9,0.1,91.0891089108911,7.12871287128713,1.7821782178217824,CEREALS,cereals,12.600000000000009
8177,CEREALS,"CEREALS,MALT-O-MEAL,CHOC,DRY",79.9,374,10.6,1.3,85.52314690928553,11.345999464811346,3.130853625903132,CEREALS,cereals,93.1
8179,CEREALS,"CEREALS,MAYPO,CKD W/ H2O,W/ SALT",13.2,71,2.4,1.0,73.94957983193277,13.445378151260504,12.605042016806722,CEREALS,cereals,17.600000000000016
8182,CEREALS,"CEREALS,WHEATENA,CKD W/ H2O,W/ SALT",11.7,59,2.0,0.5,78.92074198988196,13.490725126475548,7.588532883642496,CEREALS,cereals,14.70000000000001
8192,CEREALS RTE,"CEREALS RTE,CORN,RICE,WHEAT,OAT,PRESWEETENED,W/FRUIT&ALMONDS",78.9,383,6.6,4.5,82.50980392156863,6.901960784313725,10.588235294117649,CEREALS RTE,cereals,94.5
8194,CEREALS RTE,"CEREALS RTE,GENERAL MILLS,REESE'S PUFFS",75.9,433,6.7,11.7,69.68097314666053,6.151021344962129,24.16800550837732,CEREALS RTE,cereals,105.99999999999999
8195,CEREALS RTE,"CEREALS RTE,HEALTHY CHOIC,KELLOGG'S ALMOND CRUNCH W/RAISINS",78.6,360,8.7,4.7,80.30651340996168,8.888888888888888,10.804597701149426,CEREALS RTE,cereals,96.69999999999999
8200,CEREALS,"CEREALS,QUAKER,QUAKER MULTIGRAIN OATMEAL,DRY",73.4,333,11.3,2.6,81.06018774157924,12.47929320817228,6.460519050248482,CEREALS,cereals,89.89999999999999
8202,CEREALS RTE,"CEREALS RTE,GENERAL MILLS,OATMEAL CRISP W/ ALMONDS",77.2,400,9.1,8.2,73.69928400954655,8.687350835322196,17.613365155131262,CEREALS RTE,cereals,102.69999999999999
8210,CEREALS RTE,"CEREALS RTE,QUAKER,QUAKER OAT CINN LIFE",79.3,373,8.9,4.0,81.58436213991769,9.156378600823045,9.25925925925926,CEREALS RTE,cereals,96.19999999999999
8212,CEREALS RTE,"CEREALS RTE,QUAKER,SUN COUNTRY GRANOLA W/ ALMONDS",67.2,467,11.8,18.0,56.23430962343097,9.874476987447698,33.89121338912134,CEREALS RTE,cereals,114.99999999999997
8214,CEREALS RTE,"CEREALS RTE,QUAKER,QUAKER OATMEAL SQUARES",78.3,378,11.0,4.3,79.1108865875221,11.113917655973731,9.775195756504166,CEREALS RTE,cereals,97.89999999999999
8215,CEREALS RTE,"CEREALS RTE,QUAKER,QUAKER CINN OATMEAL SQUARES",79.2,379,10.5,4.5,79.33884297520662,10.518407212622089,10.1427498121713,CEREALS RTE,cereals,98.69999999999999
8216,CEREALS RTE,"CEREALS RTE,QUAKER,QUAKER OAT BRAN CRL",74.9,372,12.4,5.1,75.82890407491774,12.553783852189316,11.617312072892938,CEREALS RTE,cereals,97.5
8218,CEREALS RTE,"CEREALS RTE,QUAKER,100% NAT CRL W/ OATS,HONEY,& RAISINS",73.9,417,9.4,11.3,67.96964819498736,8.645665670269027,23.384686134743617,CEREALS RTE,cereals,105.89999999999999
8221,CEREALS,"CEREALS,QUAKER,CORN GRITS,INST,BUTTER FLAVOR,DRY",75.0,366,8.1,5.5,78.55459544383346,8.483896307934016,12.961508248232525,CEREALS,cereals,94.09999999999998
8225,CEREALS,"CEREALS,QUAKER,INST OATMEAL,FRUIT & CRM VAR,DRY",74.7,386,8.0,7.5,75.01883002761738,8.03414511674617,16.947024855636457,CEREALS,cereals,97.69999999999997
8228,CEREALS,"CEREALS,QUAKER,INST OATMEAL,RAISINS,DATES & WALNUTS,DRY",73.7,365,8.9,5.5,77.59936825480389,9.370887075546197,13.029744669649906,CEREALS,cereals,93.6
8229,CEREALS,"CEREALS,QUAKER,INST OATMEAL,LO NA,DRY",67.3,365,13.0,7.1,69.90392105946508,13.502986237340952,16.593092703193975,CEREALS,cereals,94.49999999999997
8230,CEREALS,"CEREALS,QUAKER,FARINA,CREAMY WHEAT,ENR,DRY",76.1,349,10.8,0.9,85.57773404554399,12.14506606691032,2.2771998875456845,CEREALS,cereals,88.69999999999997
8231,CEREALS,"CEREALS,QUAKER,OAT BRAN,QUAKER/MOTHER'S OAT BRAN,DRY",62.9,364,17.0,8.0,64.24923391215526,17.364657814096017,18.38610827374872,CEREALS,cereals,95.89999999999999
8232,CEREALS,"CEREALS,QUAKER,SCOTCH BARLEY,REG&QUICK,DRY",76.4,346,10.7,2.2,82.99837045084193,11.62411732753938,5.377512221618685,CEREALS,cereals,91.5
8234,CEREALS,"CEREALS,QUAKER,OATMEAL,INST,LO NA,PREP W/H2O",16.7,93,3.6,1.8,68.58316221765914,14.784394250513348,16.632443531827516,CEREALS,cereals,23.90000000000001
8235,CEREALS,"CEREALS,QUAKER,OATMEAL,INST,RAISINS,DATES&WALNUTS,PREP W/H2O",23.5,116,2.8,1.8,77.42998352553542,9.225700164744644,13.344316309719934,CEREALS,cereals,29.900000000000006
8236,CEREALS,"CEREALS,QKR,OAT BRAN,PREP W/H2O,NO SALT",7.5,43,2.0,0.9,65.0759219088937,17.35357917570499,17.570498915401302,CEREALS,cereals,11.300000000000011
8237,CEREALS,"CEREALS,QUAKER,CREAMY WHEAT,FARINA,ENR,PREP W/H2O,NO SALT",11.3,51,1.5,0.1,86.75623800383877,11.516314779270632,1.727447216890595,CEREALS,cereals,13.000000000000007
8238,CEREALS,"CEREALS,QUAKER,CORN GRITS,INST,BUTTER FLAVOR,PREP W/H2O",14.0,71,1.5,1.0,78.87323943661971,8.450704225352112,12.676056338028168,CEREALS,cereals,17.50000000000001
8241,CEREALS,"CEREALS,QUAKER,CREAMY WHEAT,FARINA,ENR,PREP W/H2O,SALT",11.2,51,1.5,0.1,86.65377176015474,11.605415860735013,1.740812379110252,CEREALS,cereals,12.900000000000013
8247,CEREALS RTE,"CEREALS RTE,GENERAL MILLS,TOTAL RAISIN BRAN",76.4,309,5.5,1.8,88.8888888888889,6.399069226294357,4.712041884816753,CEREALS RTE,cereals,85.5
8249,CEREALS,"CEREALS,QUAKER,QUAKER MULTIGRAIN OATMEAL,PREP W/H2O,NO SALT",13.5,61,2.1,0.5,80.71748878923766,12.556053811659194,6.726457399103139,CEREALS,cereals,16.60000000000001
8253,CEREALS RTE,"CEREALS RTE,KELLOGG,KELLOGG'S ALL-BRAN W/ EX FIBER",77.0,192,11.3,3.5,80.06238627501949,11.749415128671693,8.188198596308812,CEREALS RTE,cereals,95.30000000000001
8258,CEREALS RTE,"CEREALS RTE,KELLOGG,KELLOGG'S COMPLETE OAT BRAN FLAKES",77.0,350,11.0,3.5,80.3129074315515,11.473272490221644,8.213820078226858,CEREALS RTE,cereals,94.99999999999999
8261,CEREALS RTE,"CEREALS RTE,GENERAL MILLS,RAISIN NUT BRAN",76.4,364,7.3,6.4,77.87971457696227,7.441386340468909,14.678899082568805,CEREALS RTE,cereals,96.5
8272,CEREALS RTE,"CEREALS RTE,GENERAL MILLS,CINN TOAST CRUNCH",79.7,433,5.3,9.4,75.08243052284503,4.992934526613283,19.924634950541687,CEREALS RTE,cereals,103.79999999999998
8286,CEREALS RTE,"CEREALS RTE,KELLOGG,KELLOGG'S MUESLIX",73.0,357,9.1,5.5,77.2691188145012,9.63217782482138,13.09870336067743,CEREALS RTE,cereals,93.1
8287,CEREALS RTE,"CEREALS RTE,KELLOGG,KELLOGG'S RAISIN MINI-WHEATS",79.9,342,9.4,1.4,86.42509464575446,10.16765819361817,3.407247160627365,CEREALS RTE,cereals,92.1
8290,CEREALS RTE,"CEREALS RTE,HEALTH VALLEY,FIBER 7 FLAKES",78.2,353,14.4,1.4,81.6710182767624,15.039164490861618,3.2898172323759787,CEREALS RTE,cereals,95.39999999999999
8305,CEREALS RTE,"CEREALS RTE,OAT,CORN&WHEAT SQUARES,PRESWEETENED,MAPLE FLAV",79.9,430,6.0,9.8,74.01574803149606,5.558128763316351,20.426123205187587,CEREALS RTE,cereals,105.5
8314,CEREALS,"CEREALS,QUAKER,HOMINY GRITS,WHITE,QUICK,DRY",79.2,347,8.5,1.4,87.17666483214089,9.356081452944414,3.467253714914694,CEREALS,cereals,90.49999999999999
8315,CEREALS,"CEREALS,QUAKER,HOMINY GRITS,YEL,QUICK,DRY",77.8,337,8.3,1.7,86.51654156241312,9.229913817069782,4.253544620517098,CEREALS,cereals,89.49999999999997
8317,CEREALS,"CEREALS,QUAKER,FARINA,ENR CINN FLAVOR,DRY",74.5,346,12.1,0.8,84.27601809954753,13.687782805429864,2.0361990950226247,CEREALS,cereals,88.19999999999999
8320,CEREALS RTE,"CEREALS RTE,KRAFT,POST BANANA NUT CRUNCH CRL",74.0,422,8.5,10.3,70.02602318429146,8.043529690087531,21.930447125621008,CEREALS RTE,cereals,103.09999999999998
8327,CEREALS RTE,"CEREALS RTE,KRAFT,POST FRUIT&FIBRE DATES,RAISINS&WALNUTS CRL",76.2,385,7.1,5.6,79.45776850886341,7.40354535974974,13.138686131386862,CEREALS RTE,cereals,94.49999999999999
8331,CEREALS RTE,"CEREALS RTE,KRAFT,POST GREAT GRAINS CRUNCHY PECAN CRL",71.4,408,9.3,11.8,66.57342657342657,8.671328671328672,24.75524475524476,CEREALS RTE,cereals,104.29999999999998
8332,CEREALS RTE,"CEREALS RTE,KRAFT,POST GREAT GRAINS RAISIN,DATE&PECAN CRL",73.2,377,8.0,8.4,73.12687312687312,7.992007992007992,18.881118881118883,CEREALS RTE,cereals,97.99999999999999
8334,CEREALS RTE,"CEREALS RTE,KRAFT,POST HONEY BUNCHES OF OATS W/ALMONDS CRL",78.0,407,7.8,8.5,74.33881343817012,7.433881343817013,18.22730521801287,CEREALS RTE,cereals,102.79999999999998
8336,CEREALS RTE,"CEREALS RTE,KRAFT,POST OREO O'S CRL",79.7,415,4.8,8.8,76.41418983700864,4.6021093000958775,18.983700862895496,CEREALS RTE,cereals,102.09999999999998
8341,CEREALS RTE,"CEREALS RTE,KRAFT,POST THE ORIGINAL SHREDDED WHEAT 'N BRAN",79.9,334,12.5,1.4,83.6211407639979,13.082155939298795,3.296703296703296,CEREALS RTE,cereals,95.19999999999999
8350,CEREALS,"CEREALS,RTE,MALT-O-MEAL,TOASTY O'S",74.6,404,13.1,5.9,73.87967318643229,12.97350829413221,13.146818519435504,CEREALS,cereals,99.49999999999997
8351,CEREALS RTE,"CEREALS RTE,QUAKER,MOTHER'S PNUT BUTTER BUMPERS CRL",78.3,403,8.3,7.3,76.00097063819462,8.056297015287553,15.942732346517838,CEREALS RTE,cereals,101.19999999999999
8352,CEREALS RTE,"CEREALS RTE,QUAKER,MOTHER'S TSTD OAT BRAN CRL,BROWN SUGAR",74.9,373,11.9,5.2,76.04060913705584,12.081218274111674,11.878172588832486,CEREALS RTE,cereals,97.19999999999999
8353,CEREALS RTE,"CEREALS RTE,QUAKER,MOTHER'S CINN OAT CRUNCH",79.2,380,10.5,4.6,79.16041979010495,10.494752623688155,10.344827586206897,CEREALS RTE,cereals,98.89999999999998
8360,CEREALS RTE,"CEREALS RTE,QUAKER,OATMEAL CRL,BROWN SUGAR BLISS",79.7,384,8.8,5.6,78.8328387734916,8.704253214638973,12.462908011869436,CEREALS RTE,cereals,99.69999999999999
8362,CEREALS RTE,"CEREALS RTE,QUAKER,TSTD OATS/OATMMM'S",77.9,380,9.2,5.1,79.02612224194776,9.332995181334008,11.640882576718234,CEREALS RTE,cereals,97.29999999999998
8363,CEREALS RTE,"CEREALS RTE,QUAKER,KRETSCHMER TSTD WHEAT BRAN",59.5,200,17.6,5.2,67.0045045045045,19.819819819819823,13.175675675675675,CEREALS RTE,cereals,87.5
8366,CEREALS RTE,"CEREALS RTE,QUAKER,KRETSCHMER WHEAT GERM,REG",49.4,366,31.4,9.6,48.2421875,30.6640625,21.09375,CEREALS RTE,cereals,100.0
8371,CEREALS RTE,"CEREALS RTE,GENERAL MILLS,PARA SU FAMILIA RAISIN BRAN",76.4,309,7.3,1.8,87.06552706552706,8.31908831908832,4.615384615384615,CEREALS RTE,cereals,87.3
8375,CEREALS RTE,"CEREALS RTE,KELLOGG,KELLOGG'S CRUNCHEROOS",73.3,365,13.3,5.0,74.9105774144098,13.59223300970874,11.497189575881452,CEREALS RTE,cereals,96.6
8379,CEREALS RTE,"CEREALS RTE,KELLOGG,KELLOGG'S PUFFED WHEAT",77.0,322,15.0,1.6,80.5439330543933,15.690376569037658,3.765690376569038,CEREALS RTE,cereals,95.19999999999999
8386,CEREALS RTE,"CEREALS RTE,KASHI GOLEAN CRUNCH! BY KELLOGG",67.9,377,17.5,5.8,68.96901980700864,17.775520568816656,13.255459624174708,CEREALS RTE,cereals,97.0
8387,CEREALS RTE,"CEREALS RTE,KASHI HEART TO HEART,HONEY TSTD OAT",76.0,358,13.0,5.1,75.64070664344365,12.938541925852205,11.420751430704156,CEREALS RTE,cereals,99.19999999999999
8393,CEREALS RTE,"CEREALS RTE,KASHI GOLEAN BY KELLOGG",58.0,284,26.1,1.9,65.62942008486563,29.53323903818953,4.837340876944837,CEREALS RTE,cereals,87.9
8398,CEREALS RTE,"CEREALS RTE,GENERAL MILLS,HARMONY",79.0,365,11.0,2.2,83.2016850974197,11.58504476040021,5.213270142180095,CEREALS RTE,cereals,94.39999999999998
8400,CEREALS RTE,"CEREALS RTE,QUAKER,CRANBERRY MACADAMIA NUT CRL",77.0,408,6.6,9.8,72.88215806909608,6.247042120208235,20.870799810695694,CEREALS RTE,cereals,103.19999999999999
8402,CEREALS,"CEREALS,QUAKER,QUICK OATS,DRY",68.2,371,13.7,6.9,70.00256607646908,14.062099050551703,15.935334872979212,CEREALS,cereals,95.69999999999999
8411,CERLS,"CERLS,QUKR,INST OTML,DNSR EGS W/ ""DNSR BNS"",BRN SGR CINN,DRY",75.8,389,7.7,7.5,75.51681195516812,7.671232876712329,16.811955168119553,CERLS,cereals,98.49999999999997
8412,CEREALS,"CEREALS,QUAKER,INST OATMEAL,FRENCH VANILLA FLAVOR,DRY",75.7,369,9.1,4.9,78.9981737542395,9.496477954604748,11.505348291155752,CEREALS,cereals,94.6
8413,CEREALS,"CEREALS,QUAKER,INST OATMEAL,BKD APPL,DRY",77.1,363,8.0,4.4,81.1578947368421,8.421052631578947,10.421052631578949,CEREALS,cereals,93.89999999999998
8414,CEREALS,"CEREALS,QUAKER,INST OATMEAL EXPRESS,GOLDEN BROWN SUGAR,DRY",77.0,372,8.5,4.8,79.95846313603323,8.826583592938734,11.214953271028037,CEREALS,cereals,95.1
8415,CEREALS,"CEREALS,QUAKER,INST OATMEAL,TREASURE HUNT,DRY",76.9,369,7.7,4.8,80.60796645702307,8.071278825995806,11.320754716981131,CEREALS,cereals,94.19999999999999
8416,CEREALS,"CEREALS,QUAKER,INST OATMEAL,HONEY NUT,DRY",72.6,389,9.3,8.4,72.02380952380952,9.226190476190476,18.750000000000004,CEREALS,cereals,98.69999999999999
8417,CEREALS,"CEREALS,QUAKER,INST OATMEAL,BANANA BREAD,DRY",75.9,368,8.8,4.8,79.47643979057592,9.214659685863875,11.308900523560208,CEREALS,cereals,94.29999999999998
8418,CEREALS,"CEREALS,QUAKER,INST OATMEAL EXPRESS,BKD APPL,DRY",77.4,367,8.1,4.6,80.75117370892019,8.450704225352112,10.7981220657277,CEREALS,cereals,94.69999999999999
8419,CEREALS,"CEREALS,QUAKER,INST OATMEAL EXPRESS CINN ROLL,DRY",76.3,371,8.8,5.0,79.19045147898288,9.133367929423976,11.67618059159315,CEREALS,cereals,95.1
