id,category,description,carbohydrate,kilocalories,protein,fat,carb_percentage,protein_percentage,fat_percentage,original_category,generic_category,nutritional_score
19272,SNACKS,"SNACKS,FARLEY CANDY,FARLEY FRUIT SNACKS,W/VITAMINS A,C,&E",80.9,341,4.4,0.0,94.84173505275496,5.1582649472450175,0.0,SNACKS,miscellaneous,
19309,CANDIES,"CANDIES,MASTERFOODS USA,STARBURST FRUIT CHEWS,FRUIT & CREME",82.4,408,0.4,8.4,81.02261553588987,0.3933136676499508,18.58407079646017,CANDIES,sweets,
19310,PECTIN,"PECTIN,UNSWTND,DRY MIX",90.4,325,0.3,0.3,98.93296853625172,0.3283173734610123,0.7387140902872776,PECTIN,other,
19313,CANDIES,"CANDIES,MASTERFOODS USA,STARBURST FRUIT CHEWS,TROPICAL",82.8,409,0.4,8.3,81.27607361963189,0.3926380368098159,18.331288343558285,CANDIES,sweets,
19318,PUDDINGS,"PUDDINGS,BANANA,DRY MIX,INST",92.7,367,0.0,0.6,98.5645933014354,0.0,1.4354066985645932,PUDDINGS,sweets,
19320,PUDDINGS,"PUDDINGS,BANANA,DRY MIX,REG",92.9,376,0.0,0.4,99.04051172707888,0.0,0.9594882729211086,PUDDINGS,sweets,
19322,PUDDINGS,"PUDDINGS,COCNT CRM,DRY MIX,INST",91.2,389,0.9,2.3,93.75481881264456,0.9252120277563608,5.319969159599074,PUDDINGS,sweets,
19324,PUDDINGS,"PUDDINGS,COCNT CRM,DRY MIX,REG",81.8,434,1.0,11.4,75.42646380820655,0.9220839096357768,23.65145228215768,PUDDINGS,sweets,
19330,PUDDINGS,"PUDDINGS,LEMON,DRY MIX,INST",95.4,378,0.0,0.7,98.37587006960555,0.0,1.6241299303944314,PUDDINGS,sweets,
19332,PUDDINGS,"PUDDINGS,LEMON,DRY MIX,REG",91.8,363,0.1,0.5,98.68314969094332,0.1074979844127922,1.209352324643913,PUDDINGS,sweets,
19334,SUGARS,"SUGARS,BROWN",98.1,380,0.1,0.0,99.89816700611,0.1018329938900203,0.0,SUGARS,other,
19335,SUGARS,"SUGARS,GRANULATED",100.0,387,0.0,0.0,100.0,0.0,0.0,SUGARS,other,
19336,SUGARS,"SUGARS,POWDERED",99.6,389,0.0,0.1,99.77460555972954,0.0,0.2253944402704733,SUGARS,other,
19337,SWEETENERS,"SWEETENERS,TABLETOP,ASPRT,EQ,PACKETS",89.1,365,2.2,0.0,97.59036144578312,2.409638554216868,0.0,SWEETENERS,other,
19340,SUGARS,"SUGARS,MAPLE",90.9,354,0.1,0.2,99.39857845817389,0.1093493712411153,0.4920721705850191,SUGARS,other,
19362,SYRUPS,"SYRUPS,TABLE BLENDS,CORN,REFINER,&SUGAR",83.9,319,0.0,0.0,100.0,0.0,0.0,SYRUPS,other,
19363,CANDIES,"CANDIES,MASTERFOODS USA,SKITTLES WILD BERRY BITE SIZE",90.9,405,0.2,4.2,90.40278468423668,0.1989060169070114,9.39830929885629,CANDIES,sweets,
19368,CANDIES,"CANDIES,MASTERFOODS USA,SKITTLES TROPICAL BITE SIZE CANDIES",90.8,405,0.2,4.3,90.19120933697542,0.1986590514030295,9.610131611621554,CANDIES,sweets,
19369,CANDIES,"CANDIES,MASTERFOODS USA,SKITTLES SOURS ORIGINAL",86.9,397,0.2,4.0,90.42663891779397,0.2081165452653485,9.365244536940684,CANDIES,sweets,
19370,CANDIES,"CANDIES,MASTERFOODS USA,SKITTLES ORIGINAL BITE SIZE CANDIES",90.8,405,0.2,4.4,89.99008919722496,0.1982160555004955,9.81169474727453,CANDIES,sweets,
19375,FROSTINGS,"FROSTINGS,GLAZE,PREPARED-FROM-RECIPE",83.7,341,0.4,0.5,98.21061894983866,0.4693458492226459,1.3200352009386915,FROSTINGS,other,
19382,CANDIES,"CANDIES,TAFFY,PREPARED-FROM-RECIPE",91.6,397,0.0,3.3,92.50189346124716,0.0,7.498106538752841,CANDIES,sweets,
19384,CANDIES,"CANDIES,DIVINITY,PREPARED-FROM-RECIPE",89.0,364,1.3,0.1,98.31538249102458,1.436067384700359,0.2485501242750621,CANDIES,sweets,
19413,RICE CAKES,"RICE CAKES,BROWN RICE,CORN",81.2,385,8.4,3.2,83.88429752066115,8.677685950413222,7.438016528925619,RICE CAKES,other,
19414,RICE CAKES,"RICE CAKES,BROWN RICE,MULTIGRAIN",80.1,387,8.5,3.5,83.02669085255248,8.81057268722467,8.162736460222856,RICE CAKES,other,
19433,TORTILLA CHIPS,"TORTILLA CHIPS,LOFAT,BKD WO/FAT",80.0,415,11.0,5.7,77.05273296412231,10.594750782566818,12.35251625331086,TORTILLA CHIPS,other,
19436,POPCORN,"POPCORN,SUGAR SYRUP/CARAMEL,FAT-FREE",90.1,381,2.0,1.4,94.59317585301837,2.099737532808399,3.307086614173228,POPCORN,other,
19437,POTATO CHIPS,"POTATO CHIPS,FAT FREE,SALTED",83.8,379,9.6,0.6,88.44327176781005,10.131926121372032,1.424802110817942,POTATO CHIPS,other,
19438,SNACKS,"SNACKS,KELLOGG,KELLOGG'S RICE KRISPIES TREATS SQUARES",80.5,414,3.4,9.0,77.29236677868458,3.264522323571771,19.44311089774364,SNACKS,miscellaneous,
19800,CORN CAKES,"CORN CAKES,VERY LO NA",83.4,387,8.1,2.4,86.06811145510837,8.359133126934983,5.572755417956656,CORN CAKES,other,
19833,TORTILLA CHIPS,"TORTILLA CHIPS,LOFAT,UNSALTED",80.1,416,11.0,5.7,77.07481356747654,10.584556170315132,12.340630262208323,TORTILLA CHIPS,other,
19868,SWEETENERS,"SWEETENERS,TABLETOP,SUCRALOSE,SPLENDA PACKETS",90.0,331,0.0,0.0,100.0,0.0,0.0,SWEETENERS,other,
20015,CORN BRAN,"CORN BRAN,CRUDE",85.6,224,8.4,0.9,89.14345222598281,8.747721947409529,2.1088258266076543,CORN BRAN,other,
20018,CORN FLR,"CORN FLR,DEGERMED,UNENR,YEL",82.8,375,5.6,1.4,90.44238121245222,6.116876024030584,3.440742763517204,CORN FLR,other,
20044,RICE,"RICE,WHITE,LONG-GRAIN,REG,RAW,ENR",80.0,365,7.1,0.7,90.21708486044544,8.006766281364532,1.7761488581900198,RICE,first dishes,
20046,RICE,"RICE,WHITE,LONG-GRAIN,PARBLD,ENR,DRY",80.4,374,8.1,1.0,88.59504132231406,8.925619834710744,2.479338842975207,RICE,first dishes,
20048,RICE,"RICE,WHITE,LONG-GRAIN,PRECKD OR INST,ENR,DRY",82.3,380,7.8,0.9,89.33514246947082,8.46675712347354,2.198100407055631,RICE,first dishes,
20054,RICE,"RICE,WHITE,GLUTINOUS,RAW",81.7,370,6.8,0.6,90.929326655537,7.56816917084029,1.5025041736227045,RICE,first dishes,
20061,RICE FLOUR,"RICE FLOUR,WHITE",80.1,366,6.0,1.4,89.74789915966386,6.722689075630252,3.5294117647058822,RICE FLOUR,other,
20065,RYE FLOUR,"RYE FLOUR,LIGHT",80.2,367,8.4,1.4,87.41144414168936,9.155313351498636,3.4332425068119883,RYE FLOUR,other,
20068,TAPIOCA,"TAPIOCA,PEARL,DRY",88.7,358,0.2,0.0,99.7750281214848,0.2249718785151855,0.0,TAPIOCA,ingredients,
20133,RICE NOODLES,"RICE NOODLES,DRY",83.2,364,3.4,0.6,94.5992040932348,3.865832859579306,1.5349630471859008,RICE NOODLES,other,
21312,MCDONALD'S,"MCDONALD'S,HONEY",86.4,351,0.1,0.0,99.8843930635838,0.1156069364161849,0.0,MCDONALD'S,fast food,
35021,CARIBOU,"CARIBOU,BONE MARROW,RAW (ALASKA NATIVE)",0.0,786,6.7,84.4,0.0,3.4079348931841302,96.59206510681588,CARIBOU,other,
35194,AGAVE,"AGAVE,DRIED (SOUTHWEST)",82.0,341,1.7,0.7,96.15948402228084,1.9935502785107004,1.846965699208443,AGAVE,other,
42055,FRUIT-FLAVORED DRK,"FRUIT-FLAVORED DRK,DRY PDR MIX,LO CAL,W/ ASPRT",86.8,217,0.5,0.0,99.42726231386024,0.5727376861397481,0.0,FRUIT-FLAVORED DRK,other,
42204,RICE CAKE,"RICE CAKE,CRACKER (INCL HAIN MINI RICE CAKES)",81.1,392,7.1,4.3,82.86079182630908,7.254150702426565,9.885057471264368,RICE CAKE,other,
42236,CEREALS RTE,"CEREALS RTE,FRSTD OAT CRL W/MARSHMALLOWS",84.1,388,7.1,3.5,84.8851879888973,7.166288165531164,7.948523845571538,CEREALS RTE,cereals,
43046,CANDIES,"CANDIES,NOUGAT,W/ ALMONDS",92.4,398,3.3,1.7,92.84099472494349,3.315749811605124,3.843255463451394,CANDIES,sweets,
43057,CANDIES,"CANDIES,GUM DROPS,DIETETIC OR LO CAL (SORBITOL)",88.0,162,0.0,0.2,99.4912379875636,0.0,0.5087620124364047,CANDIES,sweets,
43058,CANDIES,"CANDIES,HARD,DIETETIC OR LO CAL (SORBITOL)",93.4,375,0.0,0.0,100.0,0.0,0.0,CANDIES,sweets,
43060,CHEWING GUM,"CHEWING GUM,SUGARLESS",94.8,268,0.0,0.4,99.05956112852664,0.0,0.9404388714733544,CHEWING GUM,sweets,
43114,VERMICELLI,"VERMICELLI,MADE FROM SOY",82.3,331,0.1,0.1,99.606656580938,0.1210287443267776,0.2723146747352497,VERMICELLI,other,
43158,SWEETENERS,"SWEETENERS,TABLETOP,SACCHARIN",89.1,360,0.9,0.0,99.0,1.0,0.0,SWEETENERS,other,
43214,BUTTER REPLCMNT,"BUTTER REPLCMNT,WO/FAT,PDR",89.0,373,2.0,1.0,95.44235924932975,2.1447721179624666,2.412868632707774,BUTTER REPLCMNT,other,
43216,SWEETENERS,"SWEETENERS,TABLETOP,FRUCTOSE,DRY,PDR",100.0,368,0.0,0.0,100.0,0.0,0.0,SWEETENERS,other,
43345,FRUIT-FLAVORED DRK,"FRUIT-FLAVORED DRK,PDR,W/ HI VIT C W/ OTHER ADDED VIT,LO CAL",91.0,227,0.2,0.2,99.29078014184395,0.2182214948172395,0.4909983633387889,FRUIT-FLAVORED DRK,other,
43372,APPLE CIDER-FLAVORED DRK,"APPLE CIDER-FLAVORED DRK,PDR,VIT C&SUGAR",98.8,395,0.0,0.0,100.0,0.0,0.0,APPLE CIDER-FLAVORED DRK,other,
43483,MILLET,"MILLET,PUFFED",80.0,354,13.0,3.4,79.48335817188276,12.916045702930948,7.600596125186289,MILLET,other,
43510,CEREAL RTE,"CEREAL RTE,CRISPY BROWN RICE",86.0,388,7.1,3.5,85.16959643476109,7.03144342659074,7.798960138648181,CEREAL RTE,other,
43570,CEREALS RTE,"CEREALS RTE,KRAFT,POST,HONEY BUNCHES OF OATS,HONEY RSTD",82.9,394,7.3,4.2,83.19116909182137,7.325639739086803,9.48319116909182,CEREALS RTE,cereals,
44259,PUDDINGS,"PUDDINGS,ALL FLAVORS XCPT CHOC,LO CAL,REG,DRY MIX",86.0,351,1.6,0.1,97.92200398519785,1.8218047253060068,0.2561912894961571,PUDDINGS,sweets,
44260,PUDDINGS,"PUDDINGS,ALL FLAVORS XCPT CHOC,LO CAL,INST,DRY MIX",84.7,350,0.8,0.9,96.77235075692658,0.9140245644101684,2.313624678663239,PUDDINGS,sweets,
47011,FRUIT-FLAVORED DRK MIX,"FRUIT-FLAVORED DRK MIX,PDR,UNSWTND",91.3,226,0.0,0.0,100.0,0.0,0.0,FRUIT-FLAVORED DRK MIX,other,
